"","id","birth_year","education","marital_status","income","kids_in_home","teens_in_home","cust_enrollment_date","days_since_last_purchase","fruit_purchases","meat_purchases","fish_purchases","candy_purchases","sale_purchases","web_purchases","catalog_purchases","in_store_purchases","web_visits_monthly","complaint","marketing_cost_z_score","revenue_z_score"
"1722",10556,1959,"Graduation","Married",54984,0,1,"24-05-2014",51,13,131,32,3,4,6,1,6,7,0,3,11
"1723",1064,1971,"PhD","Married",42403,1,0,"11-12-2013",18,1,11,0,5,1,1,0,3,8,0,3,11
"1724",48,1964,"Graduation","Together",55761,0,1,"24-04-2014",97,1,12,0,3,2,4,1,3,6,0,3,11
"1725",7610,1983,"Graduation","Together",37292,1,0,"18-04-2013",32,0,86,10,23,5,6,3,5,8,0,3,11
"1726",263,1945,"PhD","Single",45576,0,0,"28-05-2014",9,19,29,2,14,1,3,1,3,8,0,3,11
"1727",10814,1947,"Graduation","Together",70321,0,0,"16-01-2013",6,23,751,82,26,1,6,5,13,4,0,3,11
"1728",9710,1969,"PhD","Divorced",58086,0,1,"20-01-2013",80,7,62,0,0,2,11,3,7,8,0,3,11
"1729",9292,1952,"Graduation","Married",81795,0,0,"26-10-2012",74,132,693,27,118,1,4,11,7,2,0,3,11
"1730",10250,1947,"Basic","Together",28389,0,0,"20-11-2012",49,5,3,7,4,1,1,0,2,7,0,3,11
"1731",7881,1946,"Master","Married",66835,0,0,"28-09-2013",21,26,195,34,17,1,6,4,13,2,0,3,11
"1732",5847,1969,"Graduation","Divorced",69901,0,1,"29-05-2013",95,21,206,102,92,3,7,3,10,5,0,3,11
"1733",737,1949,"PhD","Married",80360,0,0,"03-03-2013",56,86,454,112,43,2,4,4,5,2,0,3,11
"1734",3571,1961,"PhD","Together",63342,0,1,"16-10-2012",48,21,118,13,10,3,8,3,5,6,0,3,11
"1735",7807,1974,"Graduation","Married",44989,0,1,"12-09-2012",26,0,106,49,10,5,5,1,5,6,0,3,11
"1736",3878,1980,"2n Cycle","Single",31859,1,0,"27-02-2014",3,4,7,15,8,1,1,0,3,7,0,3,11
"1737",5092,1949,"PhD","Widow",51569,0,1,"12-02-2013",39,0,47,6,0,4,7,1,7,8,0,3,11
"1738",2154,1971,"Graduation","Widow",30372,1,1,"25-12-2012",33,0,12,7,3,3,2,0,3,7,0,3,11
"1739",5394,1979,"Basic","Single",16014,1,1,"17-03-2013",42,9,4,7,8,4,1,1,4,3,0,3,11
"1740",3798,1968,"Graduation","Married",41120,1,1,"06-11-2013",80,2,23,0,8,3,2,1,3,6,0,3,11
"1741",3524,1971,"Master","Single",39763,1,0,"04-08-2013",9,1,60,4,6,2,5,1,2,9,0,3,11
"1742",5247,1955,"PhD","Married",38725,1,1,"10-05-2014",52,0,6,2,1,2,1,0,4,4,0,3,11
"1743",5883,1972,"Graduation","Married",77981,1,0,"26-05-2013",78,120,204,16,126,3,7,4,7,5,0,3,11
"1744",2118,1964,"2n Cycle","Married",62905,0,1,"10-09-2013",68,75,96,119,107,3,7,2,8,4,0,3,11
"1745",8812,1979,"2n Cycle","Divorced",13533,1,0,"10-03-2013",45,3,8,8,0,2,2,0,3,7,0,3,11
"1746",6616,1975,"Graduation","Together",59481,0,1,"23-10-2013",47,3,85,71,66,2,3,3,8,2,0,3,11
"1747",2797,1977,"Graduation","Married",72117,0,1,"20-08-2013",34,20,171,65,60,1,9,7,9,5,0,3,11
"1748",4328,1986,"2n Cycle","Married",21955,1,0,"07-09-2013",81,1,7,17,14,2,2,1,3,6,0,3,11
"1749",9167,1956,"Graduation","Married",67131,0,1,"26-03-2013",72,71,250,93,35,3,9,2,12,6,0,3,11
"1750",10560,1980,"PhD","Single",36802,1,0,"16-06-2014",23,1,2,0,0,1,1,0,3,5,0,3,11
"1751",2631,1982,"Graduation","Together",71853,0,0,"08-05-2013",29,108,413,141,97,1,2,8,6,1,0,3,11
"1752",8312,1961,"Basic","Married",28249,0,0,"15-06-2014",80,9,7,2,14,1,2,0,3,6,0,3,11
"1753",5534,1975,"Master","Married",47808,0,1,"20-10-2013",30,1,26,2,0,2,3,2,3,7,0,3,11
"1754",5093,1974,"PhD","Divorced",25509,1,0,"18-09-2012",15,3,30,10,7,3,3,0,3,9,0,3,11
"1755",7592,1946,"PhD","Married",51012,0,0,"18-04-2013",86,9,63,2,9,1,4,1,4,6,0,3,11
"1756",8895,1985,"Graduation","Single",70596,0,0,"05-10-2012",68,44,534,17,0,1,3,5,12,2,0,3,11
"1757",8584,1952,"PhD","Together",85431,0,0,"08-06-2013",54,53,462,168,53,1,2,7,7,0,0,3,11
"1758",2694,1967,"Graduation","Married",42664,0,1,"18-03-2014",44,0,3,0,0,1,1,0,3,6,0,3,11
"1759",8910,1955,"Graduation","Together",42586,1,1,"29-10-2012",7,2,56,0,0,5,4,1,6,8,0,3,11
"1760",7433,1985,"Graduation","Single",29760,1,0,"29-08-2012",87,4,68,7,5,4,3,1,4,8,0,3,11
"1761",164,1977,"PhD","Married",28973,0,0,"13-10-2012",59,0,46,3,2,2,5,1,5,8,0,3,11
"1762",10477,1973,"PhD","Together",39435,1,0,"06-08-2013",16,0,18,0,0,1,3,1,2,7,0,3,11
"1763",2681,1984,"2n Cycle","Married",65370,0,0,"01-08-2013",1,22,112,138,89,1,2,3,13,1,0,3,11
"1764",5150,1979,"Basic","Single",20194,1,0,"17-12-2012",64,4,7,11,10,2,2,0,3,6,0,3,11
"1765",5283,1976,"PhD","Single",42473,1,1,"17-02-2014",72,1,21,0,4,3,2,1,4,5,0,3,11
"1766",9645,1968,"Graduation","Married",64590,0,0,"14-10-2012",98,138,168,36,46,1,9,4,10,6,0,3,11
"1767",10678,1959,"Graduation","Together",71232,0,1,"28-11-2013",91,17,170,34,26,2,11,2,10,7,0,3,11
"1768",7261,1971,"Graduation","Together",34600,1,1,"01-01-2013",8,33,60,8,3,5,5,2,5,8,0,3,11
"1769",9648,1967,"Graduation","Single",46904,1,1,"03-11-2012",20,4,56,0,9,4,5,1,4,8,0,3,11
"1770",2870,1973,"Graduation","Married",49094,0,1,"21-09-2012",6,0,38,11,8,5,6,3,6,6,0,3,11
"1771",8008,1983,"Graduation","Together",36075,1,0,"09-12-2013",54,0,30,12,1,1,2,0,4,6,0,3,11
"1772",1513,1979,"2n Cycle","Together",60839,1,1,"28-08-2012",72,21,128,223,150,13,2,2,12,8,0,3,11
"1773",6173,1979,"Graduation","Together",77298,0,1,"02-11-2013",46,115,292,23,35,1,6,6,11,3,0,3,11
"1774",1419,1950,"Graduation","Together",34026,1,1,"05-08-2013",11,6,15,12,8,3,2,1,3,5,0,3,11
"1775",9150,1963,"PhD","Single",48918,1,1,"12-04-2014",21,0,9,0,0,2,1,0,4,4,0,3,11
"1776",7960,1962,"2n Cycle","Together",82122,0,0,"15-08-2013",89,22,350,151,25,1,3,9,13,1,0,3,11
"1777",1250,1976,"Graduation","Single",37697,1,0,"07-02-2014",82,6,21,11,4,1,2,1,3,6,0,3,11
"1778",9905,1952,"Graduation","Together",34074,1,1,"13-07-2013",69,1,41,10,1,5,3,3,3,6,0,3,11
"1779",10691,1960,"Master","Married",28520,1,1,"14-06-2013",55,0,10,0,2,1,1,1,2,6,0,3,11
"1780",7002,1955,"Graduation","Single",62535,0,1,"03-10-2013",13,48,90,0,45,1,3,2,8,3,0,3,11
"1781",2952,1977,"Master","Single",36273,1,0,"16-04-2014",80,3,30,3,2,2,3,0,3,6,0,3,11
"1782",8439,1964,"Graduation","Together",63404,0,2,"06-06-2014",97,26,70,11,44,2,6,3,4,4,0,3,11
"1783",762,1981,"2n Cycle","Together",75774,1,0,"02-05-2014",27,21,134,258,14,1,7,5,8,4,0,3,11
"1784",2831,1976,"Graduation","Together",78416,0,1,"27-06-2014",99,38,279,188,38,2,7,7,10,3,0,3,11
"1785",6977,1974,"Graduation","Together",75702,0,1,"14-10-2012",87,0,629,145,37,1,10,5,13,6,0,3,11
"1786",6289,1951,"Master","Together",59385,1,1,"28-04-2013",85,0,10,0,4,2,3,1,4,5,0,3,11
"1787",4168,1966,"Graduation","Single",37070,1,1,"20-03-2013",30,7,137,4,15,9,5,1,8,7,0,3,11
"1788",8397,1951,"Graduation","Married",44689,1,1,"10-01-2014",82,0,5,0,0,2,1,1,2,7,0,3,11
"1789",9284,1958,"Graduation","Together",53977,0,1,"08-06-2013",21,16,165,0,24,5,5,5,12,5,0,3,11
"1790",6237,1966,"PhD","Single",7144,0,2,"07-12-2013",92,4,33,5,2,0,23,1,1,0,0,3,11
"1791",3130,1964,"Graduation","Single",18701,1,1,"04-06-2013",95,4,2,10,6,4,2,0,4,5,0,3,11
"1792",1619,1956,"Graduation","Married",90369,0,0,"28-04-2014",2,51,981,224,23,1,4,6,6,1,0,3,11
"1793",1990,1974,"PhD","Single",63159,0,0,"05-11-2012",74,34,586,89,86,1,3,5,8,3,0,3,11
"1794",5513,1966,"Graduation","Together",37758,1,1,"04-10-2012",49,2,10,0,0,2,1,0,3,8,0,3,11
"1795",269,1963,"PhD","Single",46757,0,1,"16-11-2012",71,30,163,0,51,6,4,4,7,9,0,3,11
"1796",8093,1969,"Master","Married",79734,0,0,"28-06-2014",72,8,232,23,62,1,4,3,6,1,0,3,11
"1797",10513,1992,"Graduation","Together",63207,0,0,"20-01-2013",68,169,565,91,169,1,2,3,6,7,0,3,11
"1798",10177,1954,"Graduation","Divorced",72071,0,1,"14-02-2013",4,69,300,150,138,3,5,4,8,2,0,3,11
"1799",2549,1983,"PhD","Together",21840,1,0,"21-07-2013",80,0,9,0,0,1,1,0,3,9,0,3,11
"1800",5782,1982,"2n Cycle","Together",58582,0,1,"28-09-2013",15,35,106,101,77,2,9,2,9,5,0,3,11
"1801",10057,1951,"Graduation","Single",72282,0,0,"19-07-2013",70,27,419,90,139,1,5,7,9,7,0,3,11
"1802",10307,1956,"Graduation","Married",50387,0,2,"31-08-2013",91,9,87,12,14,3,6,2,8,5,0,3,11
"1803",8566,1961,"PhD","Together",32583,1,1,"15-06-2014",10,0,3,0,0,1,1,0,2,7,0,3,11
"1804",2415,1962,"Graduation","Together",62568,0,1,"07-04-2014",99,17,398,80,35,3,5,3,5,4,0,3,11
"1805",5684,1971,"Master","Divorced",44635,1,1,"11-10-2013",25,0,9,0,0,2,2,0,3,7,0,3,11
"1806",8334,1971,"Master","Single",33316,1,1,"04-10-2013",34,1,31,4,4,3,2,1,4,6,0,3,11
"1807",9166,1968,"Graduation","Married",63967,0,1,"09-08-2013",57,84,141,73,35,3,4,4,12,2,0,3,11
"1808",1440,1978,"2n Cycle","Together",52513,0,0,"04-09-2012",84,17,241,104,188,2,9,5,9,7,0,3,11
"1809",78,1969,"Graduation","Married",25293,1,0,"15-09-2013",51,0,11,0,2,1,1,1,2,8,0,3,11
"1810",5441,1965,"PhD","Widow",54111,0,1,"25-08-2013",97,6,54,8,3,2,5,2,6,5,0,3,11
"1811",5302,1986,"Graduation","Together",78394,0,0,"15-02-2013",13,27,697,216,24,1,4,6,5,2,0,3,11
"1812",4687,1958,"Master","Married",80739,0,0,"23-05-2013",92,92,736,39,0,1,3,11,9,1,0,3,11
"1813",1087,1975,"Master","Together",22669,1,0,"22-05-2013",30,14,36,37,22,3,4,1,2,9,0,3,11
"1814",6859,1987,"Graduation","Single",29236,1,0,"08-10-2013",30,4,24,16,9,2,4,0,3,9,0,3,11
"1815",9860,1959,"Graduation","Together",44911,0,1,"15-03-2013",11,0,22,2,1,3,4,1,4,7,0,3,11
"1816",7129,1962,"PhD","Married",54693,0,1,"17-02-2013",72,17,142,23,26,8,6,4,13,6,0,3,11
"1817",5866,1974,"Graduation","Together",48186,1,0,"20-03-2014",39,3,66,12,7,3,4,1,4,7,0,3,11
"1818",10521,1977,"Graduation","Married",54809,1,1,"11-09-2013",0,6,57,13,13,4,2,1,5,4,0,3,11
"1819",7393,1978,"Graduation","Together",41580,1,1,"10-12-2012",15,5,24,4,0,3,2,1,3,5,0,3,11
"1820",7849,1970,"PhD","Married",80336,0,0,"09-09-2013",12,19,456,160,142,1,2,9,13,1,0,3,11
"1821",332,1957,"Graduation","Married",47743,0,1,"22-03-2013",56,2,43,0,12,3,4,1,6,6,0,3,11
"1822",9847,1955,"2n Cycle","Married",62972,0,1,"03-08-2012",39,15,47,20,0,2,7,4,3,6,0,3,11
"1823",531,1954,"PhD","Divorced",57333,0,1,"22-09-2012",55,14,397,76,58,11,8,5,9,6,0,3,11
"1824",9576,1982,"PhD","Together",32313,1,0,"11-02-2013",60,4,56,2,4,3,4,0,4,9,0,3,11
"1825",6906,1953,"Master","Widow",84953,0,0,"03-06-2013",73,48,602,63,72,1,3,10,4,2,0,3,11
"1826",7419,1968,"Master","Divorced",27071,1,0,"23-04-2014",90,3,19,0,2,2,2,0,3,6,0,3,11
"1827",3170,1957,"Master","Together",68148,0,0,"31-08-2013",86,66,408,37,57,1,4,4,6,2,0,3,11
"1828",8527,1965,"Master","Together",65735,1,1,"07-12-2013",37,7,119,4,15,5,6,2,6,7,0,3,11
"1829",7872,1975,"PhD","Married",86836,0,0,"12-09-2012",7,21,273,0,21,1,6,10,6,5,0,3,11
"1830",9931,1963,"PhD","Married",4023,1,1,"23-06-2014",29,0,1,1,1,15,0,0,0,19,0,3,11
"1831",10595,1990,"Graduation","Married",30093,0,0,"08-07-2013",19,6,28,13,4,1,2,0,3,7,0,3,11
"1832",4609,1966,"PhD","Married",57705,0,1,"11-01-2014",14,0,53,6,4,3,8,1,6,6,0,3,11
"1833",5010,1988,"Graduation","Single",25008,1,0,"02-02-2014",72,8,8,6,1,2,1,0,3,8,0,3,11
"1834",4427,1995,"2n Cycle","Single",83257,0,0,"18-09-2012",56,27,590,38,107,1,5,10,12,6,1,3,11
"1835",11148,1975,"Graduation","Together",22280,1,0,"19-05-2013",85,1,4,3,1,1,1,0,2,8,0,3,11
"1836",1168,1978,"PhD","Married",72159,0,0,"29-10-2012",62,53,899,34,40,1,4,6,10,2,0,3,11
"1837",9595,1961,"Graduation","Together",64260,0,0,"11-01-2013",1,169,816,20,0,1,4,5,4,3,0,3,11
"1838",10163,1984,"PhD","Single",82733,0,0,"10-09-2013",28,50,420,65,38,1,8,4,7,4,0,3,11
"1839",2886,1971,"Master","Divorced",74290,0,1,"12-08-2013",70,0,72,0,12,4,10,8,10,6,0,3,11
"1840",6710,1951,"Master","Single",58217,2,1,"17-11-2012",84,1,13,3,5,1,2,0,4,6,0,3,11
"1841",5316,1976,"Master","Together",21024,0,0,"04-07-2013",89,4,18,6,2,1,2,0,4,7,0,3,11
"1842",9029,1972,"PhD","Married",70116,0,0,"26-01-2013",73,44,603,95,58,1,2,8,12,1,0,3,11
"1843",521,1985,"Graduation","Together",54006,1,0,"18-09-2012",42,77,203,6,24,2,8,1,7,7,0,3,11
"1844",1459,1966,"PhD","Married",69063,0,1,"07-11-2012",16,35,124,69,8,1,5,3,5,3,0,3,11
"1845",10241,1975,"2n Cycle","Divorced",11448,0,0,"15-12-2013",16,0,0,6,2,1,1,0,2,6,0,3,11
"1846",1630,1979,"Graduation","Single",61825,0,1,"07-08-2013",56,50,100,55,30,1,4,2,8,4,0,3,11
"1847",3254,1971,"Graduation","Married",70886,1,0,"14-10-2013",65,70,239,103,88,1,5,4,4,2,0,3,11
"1848",9064,1982,"Graduation","Married",69109,0,0,"09-11-2012",10,25,459,124,29,1,6,6,7,4,0,3,11
"1849",3678,1973,"Graduation","Widow",60208,1,1,"07-10-2012",13,23,71,15,0,11,8,3,7,7,0,3,11
"1850",4227,1968,"Master","Together",32889,1,1,"06-09-2013",78,0,13,4,2,3,2,1,3,5,0,3,11
"1851",9467,1984,"Graduation","Single",34738,1,0,"11-05-2014",51,2,10,3,0,1,1,0,3,6,0,3,11
"1852",8486,1971,"Master","Together",30538,1,0,"01-10-2012",27,0,52,8,3,4,9,0,4,10,0,3,11
"1853",2186,1977,"2n Cycle","Together",82326,0,0,"10-03-2014",30,142,754,159,81,1,5,10,6,2,0,3,11
"1854",3286,1967,"PhD","Divorced",26642,1,0,"01-03-2014",71,2,15,2,2,2,2,0,3,6,0,3,11
"1855",8602,1964,"Graduation","Divorced",69932,0,1,"12-06-2013",97,172,153,150,105,2,7,6,11,4,0,3,11
"1856",3722,1972,"Graduation","Single",44503,1,1,"16-04-2014",83,1,8,0,0,2,2,0,3,6,0,3,11
"1857",6715,1948,"PhD","Single",60200,0,1,"02-01-2013",3,19,132,0,6,6,6,2,11,6,0,3,11
"1858",4796,1952,"Graduation","Divorced",49638,0,1,"19-04-2014",71,10,3,3,5,1,1,0,3,2,0,3,11
"1859",9612,1987,"2n Cycle","Single",23830,0,0,"07-02-2014",3,8,6,4,8,1,1,0,3,7,0,3,11
"1860",3766,1959,"Master","Widow",33051,0,0,"16-08-2012",15,71,243,108,94,3,9,1,8,9,0,3,11
"1861",1399,1958,"Graduation","Married",72905,0,0,"21-01-2014",52,114,445,181,165,1,3,7,9,1,0,3,11
"1862",1570,1951,"PhD","Together",69702,0,1,"19-02-2013",8,9,240,50,19,2,7,7,10,4,0,3,11
"1863",3426,1975,"Graduation","Divorced",70300,1,0,"15-07-2013",89,61,338,60,46,3,5,5,13,8,0,3,11
"1864",3074,1984,"PhD","Married",70643,0,0,"15-10-2012",66,107,304,23,143,1,5,8,4,6,0,3,11
"1865",8341,1969,"PhD","Married",30396,1,0,"30-04-2014",22,0,6,0,1,2,1,1,2,7,0,3,11
"1866",5180,1968,"PhD","Divorced",50616,0,1,"18-04-2014",56,0,16,0,1,2,4,0,4,7,0,3,11
"1867",6461,1969,"Master","Single",62772,0,1,"19-05-2013",74,49,157,43,8,1,5,6,11,2,0,3,11
"1868",7679,1985,"PhD","Single",30298,0,0,"19-05-2014",48,3,12,6,1,1,1,1,3,3,0,3,11
"1869",10702,1984,"Graduation","Single",52413,1,0,"03-11-2012",67,8,133,56,56,2,7,1,7,7,0,3,11
"1870",7505,1957,"PhD","Married",44155,1,1,"19-01-2014",24,1,9,0,0,1,1,1,2,4,0,3,11
"1871",5113,1971,"PhD","Divorced",86979,0,0,"07-11-2013",67,100,835,65,83,1,5,5,5,2,0,3,11
"1872",10858,1975,"Graduation","Together",76532,1,1,"09-09-2013",38,30,177,90,138,4,9,5,7,5,0,3,11
"1873",2961,1982,"Graduation","Married",42081,1,0,"26-02-2013",86,10,110,54,6,2,6,3,4,6,0,3,11
"1874",2747,1988,"PhD","Married",67546,0,0,"31-08-2012",90,134,768,150,38,1,4,10,5,3,0,3,11
"1875",3010,1989,"Master","Together",88420,0,0,"02-05-2014",87,153,612,99,95,1,4,7,8,1,0,3,11
"1876",5790,1985,"Graduation","Married",31158,1,0,"27-01-2013",62,6,16,20,0,2,2,0,3,8,0,3,11
"1877",6892,1968,"Graduation","Divorced",61671,0,1,"03-06-2014",23,7,56,0,0,8,10,4,6,8,0,3,11
"1878",1743,1974,"Graduation","Single",69719,0,0,"26-05-2014",99,86,208,177,14,1,2,3,5,1,0,3,11
"1879",3578,1949,"Graduation","Divorced",49160,0,1,"20-10-2013",29,21,43,25,10,2,3,1,6,6,0,3,11
"1880",8462,1978,"Basic","Together",24882,1,0,"09-09-2012",52,4,10,29,0,1,1,1,2,6,0,3,11
"1881",5558,1954,"PhD","Single",90933,0,0,"31-03-2014",90,31,430,62,63,1,4,6,4,1,0,3,11
"1882",4619,1945,"PhD","Single",113734,0,0,"28-05-2014",9,2,3,1,262,0,27,0,0,1,0,3,11
"1883",8780,1950,"PhD","Together",59292,0,1,"13-06-2013",71,14,68,19,14,2,3,5,8,3,0,3,11
"1884",10789,1964,"PhD","Married",45759,1,1,"23-02-2013",13,1,18,3,0,2,2,0,3,7,0,3,11
"1885",10779,1983,"Graduation","Single",22148,0,0,"13-04-2014",16,5,14,0,4,1,1,0,3,7,0,3,11
"1886",5896,1987,"Master","Married",73395,0,0,"18-03-2014",94,7,80,20,7,1,4,4,6,2,0,3,11
"1887",2337,1971,"Graduation","Divorced",29819,1,0,"24-10-2013",77,1,24,2,1,3,3,0,3,6,0,3,11
"1888",10951,1968,"Graduation","Married",45688,0,1,"25-01-2014",20,0,18,0,0,2,3,1,8,4,0,3,11
"1889",544,1954,"Graduation","Married",62820,0,0,"11-05-2013",51,61,265,138,61,1,3,4,6,1,0,3,11
"1890",17,1971,"PhD","Married",60491,0,1,"06-09-2013",81,47,237,12,19,4,6,11,7,5,0,3,11
"1891",10680,1986,"Graduation","Together",33235,1,0,"05-02-2014",71,0,16,2,1,1,3,0,3,7,0,3,11
"1892",3265,1959,"Graduation","Married",35701,0,0,"19-03-2013",36,1,9,7,3,1,1,0,3,6,0,3,11
"1893",5623,1980,"Master","Married",31535,1,0,"26-09-2013",95,4,13,0,0,1,1,1,2,7,0,3,11
"1894",5832,1960,"2n Cycle","Together",92556,0,0,"20-04-2014",32,183,352,184,23,0,3,5,13,0,0,3,11
"1895",5544,1970,"Graduation","Single",67384,0,1,"10-11-2012",32,40,175,158,53,2,7,8,5,5,0,3,11
"1896",6417,1971,"Master","Together",80573,0,0,"14-10-2012",85,138,430,60,92,1,4,6,13,2,0,3,11
"1897",5831,1967,"Graduation","Married",77870,0,1,"22-08-2012",93,50,500,65,50,3,5,5,5,8,0,3,11
"1898",7101,1963,"PhD","Widow",52278,0,1,"25-01-2013",24,0,71,0,0,6,10,5,10,8,0,3,11
"1899",10176,1968,"Graduation","Single",57107,0,1,"24-08-2012",44,0,120,0,0,7,4,4,8,8,0,3,11
"1900",2326,1990,"Graduation","Married",18929,0,0,"16-02-2013",15,0,8,23,4,1,1,0,4,6,0,3,11
"1901",4385,1981,"PhD","Single",36038,1,0,"31-05-2013",82,0,15,0,2,2,3,0,3,6,0,3,11
"1902",2929,1976,"Graduation","Single",20180,0,0,"20-02-2013",27,42,24,15,20,1,2,1,4,7,0,3,11
"1903",10686,1965,"PhD","Together",34230,1,1,"26-12-2012",72,0,4,0,0,1,1,0,2,7,0,3,11
"1904",2546,1977,"2n Cycle","Single",31878,0,1,"22-06-2014",7,4,5,10,5,1,1,0,4,3,0,3,11
"1905",3283,1972,"2n Cycle","Married",70932,0,1,"19-01-2014",57,193,100,46,185,2,6,2,12,3,0,3,11
"1906",3138,1956,"Graduation","Single",91249,0,0,"20-10-2012",84,27,119,71,108,0,7,9,6,4,0,3,11
"1907",4994,1943,"Master","Single",77598,0,0,"01-10-2013",53,33,281,129,66,1,7,5,13,3,0,3,11
"1908",7966,1959,"Graduation","Single",80982,1,1,"08-01-2013",48,137,401,104,22,3,11,5,11,5,1,3,11
"1909",3112,1977,"Master","Married",22701,1,0,"05-09-2013",2,4,9,0,4,1,1,0,3,5,0,3,11
"1910",10872,1969,"PhD","Married",55212,0,1,"23-11-2012",65,0,45,0,0,3,4,2,11,8,0,3,11
"1911",2181,1970,"Graduation","Married",70617,0,0,"23-06-2013",45,61,753,40,46,1,3,3,7,2,0,3,11
"1912",1867,1957,"Graduation","Single",64849,0,0,"13-11-2012",42,48,350,94,84,1,9,3,6,5,0,3,11
"1913",1518,1965,"Master","Married",62694,1,1,"17-06-2013",29,6,157,25,91,5,9,3,7,7,0,3,11
"1914",5734,1974,"PhD","Married",61917,1,1,"20-11-2013",83,4,36,2,2,1,2,0,4,5,0,3,11
"1915",2878,1947,"PhD","Married",67472,0,1,"28-09-2013",93,31,127,8,17,2,4,2,7,3,0,3,11
"1916",1458,1982,"Master","Married",21059,1,0,"07-01-2014",40,3,19,3,3,3,3,0,3,6,0,3,11
"1917",7007,1968,"Master","Married",29543,2,0,"01-04-2014",47,3,18,3,4,2,3,1,2,7,0,3,11
"1918",6200,1951,"Graduation","Married",75903,0,1,"08-04-2013",50,108,185,130,38,2,6,6,9,3,0,3,11
"1919",1403,1975,"2n Cycle","Together",34984,1,1,"06-09-2012",40,4,15,3,5,2,1,0,3,7,0,3,11
"1920",4827,1956,"PhD","Single",54998,0,1,"10-03-2013",3,22,202,39,30,5,4,2,9,4,0,3,11
"1921",6250,1949,"PhD","Widow",54356,0,1,"19-11-2012",62,15,30,20,0,3,11,2,8,8,0,3,11
"1922",9291,1959,"Master","Married",34242,0,1,"23-03-2014",25,2,4,0,0,1,0,0,3,5,0,3,11
"1923",2478,1973,"Graduation","Married",25410,1,0,"31-08-2013",48,2,4,13,13,1,1,0,4,4,0,3,11
"1924",1139,1984,"PhD","Married",73356,0,0,"06-02-2014",56,14,322,0,14,1,5,11,5,2,0,3,11
"1925",5138,1950,"Graduation","Together",28320,0,1,"14-01-2013",68,1,14,3,2,1,1,0,3,8,0,3,11
"1926",5393,1977,"Graduation","Single",23763,1,0,"07-08-2012",64,0,6,6,2,1,1,0,3,7,0,3,11
"1927",10413,1984,"Graduation","Married",72570,0,0,"25-04-2014",67,83,216,151,141,1,4,6,12,1,0,3,11
"1928",5015,1976,"Master","Married",34529,1,0,"14-09-2012",94,6,38,3,6,2,2,2,3,7,0,3,11
"1929",10868,1951,"Graduation","Widow",70792,0,0,"06-02-2013",82,45,654,104,11,2,3,4,10,3,0,3,11
"1930",10676,1982,"Graduation","Married",63211,0,0,"02-11-2012",3,193,459,205,26,2,3,8,7,2,0,3,11
"1931",2495,1974,"Master","Married",83891,0,1,"20-06-2014",24,38,350,111,85,1,4,7,10,1,0,3,11
"1932",7842,1968,"Graduation","Single",36065,1,1,"31-03-2013",54,7,34,10,2,3,3,0,3,8,0,3,11
"1933",9955,1954,"Graduation","Together",39898,0,1,"12-02-2013",20,8,26,12,7,2,3,0,4,7,0,3,11
"1934",6663,1940,"PhD","Single",51141,0,0,"08-07-2013",96,0,7,0,0,1,3,1,4,5,0,3,11
"1935",2162,1976,"Graduation","Married",56939,0,1,"18-09-2013",19,34,103,90,29,2,3,3,10,3,0,3,11
"1936",3434,1951,"Graduation","Single",80872,0,0,"12-05-2014",60,72,567,94,12,1,4,4,10,1,0,3,11
"1937",7919,1976,"PhD","Together",72335,0,0,"13-08-2012",2,105,653,28,21,1,10,4,8,8,0,3,11
"1938",5626,1964,"PhD","Single",61798,0,0,"23-11-2013",13,4,89,11,8,1,4,2,9,4,0,3,11
"1939",6428,1950,"PhD","Widow",76842,0,0,"03-05-2014",37,10,345,84,54,1,1,8,7,0,0,3,11
"1940",8514,1976,"Graduation","Together",29478,1,0,"17-01-2014",59,0,7,3,1,1,1,0,3,6,0,3,11
"1941",10448,1956,"Graduation","Single",46998,0,1,"22-10-2012",55,41,86,45,6,5,5,3,5,7,0,3,11
"1942",2109,1990,"Graduation","Single",96843,0,0,"23-04-2013",60,71,951,40,17,1,6,11,10,2,0,3,11
"1943",7530,1950,"PhD","Widow",56551,1,1,"07-05-2014",48,4,32,17,2,3,2,1,4,4,0,3,11
"1944",8925,1965,"Master","Married",70053,0,1,"03-07-2013",38,53,98,81,179,3,8,5,10,5,0,3,11
"1945",3009,1962,"PhD","Widow",71670,0,0,"09-07-2013",8,16,128,0,0,1,5,3,6,6,0,3,11
"1946",6355,1978,"Graduation","Married",44359,1,1,"17-06-2014",19,0,14,7,3,3,2,0,4,3,0,3,11
"1947",3517,1952,"Graduation","Single",40887,1,1,"06-05-2013",32,4,44,10,10,3,3,1,3,9,0,3,11
"1948",1158,1966,"Graduation","Divorced",48877,0,1,"05-01-2014",27,1,15,2,0,1,3,0,4,7,0,3,11
"1949",6203,1947,"Graduation","Together",74485,0,0,"24-08-2013",58,149,815,173,49,1,6,7,12,3,0,3,11
"1950",7165,1972,"Graduation","Together",64474,0,1,"22-10-2013",59,35,172,56,86,2,8,2,10,5,0,3,11
"1951",3595,1963,"Graduation","Together",77226,0,1,"28-02-2014",29,43,239,128,76,2,6,8,12,3,0,3,11
"1952",8537,1949,"Graduation","Widow",72643,0,0,"27-02-2013",60,80,553,123,94,1,3,10,7,2,0,3,11
